user_id,age,sex
8233,35_44,1.0
29542,45_54,1.0
13622,25_34,0.0
20178,18_24,0.0
4088,18_24,0.0
78063,65_inf,0.0
88547,18_24,1.0
73274,25_34,0.0
103278,55_64,0.0
159506,18_24,0.0
90556,18_24,0.0
69785,25_34,0.0
121600,18_24,0.0
115662,55_64,0.0
4585,18_24,0.0
101805,25_34,1.0
6210,18_24,0.0
30890,18_24,0.0
4628,55_64,1.0
68240,45_54,0.0
133672,35_44,0.0
11565,25_34,1.0
96653,55_64,0.0
146332,55_64,0.0
61293,18_24,0.0
152861,18_24,0.0
153775,25_34,0.0
127275,25_34,0.0
125671,55_64,0.0
61824,65_inf,1.0
48035,55_64,0.0
124618,18_24,0.0
1350,18_24,0.0
108589,55_64,0.0
60416,35_44,0.0
133760,35_44,1.0
28518,55_64,0.0
55396,45_54,0.0
77662,55_64,0.0
50716,18_24,0.0
63680,45_54,0.0
85217,18_24,0.0
107852,25_34,0.0
108967,55_64,0.0
112491,25_34,0.0
42824,35_44,0.0
4214,18_24,1.0
154467,35_44,1.0
37828,18_24,0.0
48041,35_44,1.0
4976,18_24,1.0
142268,18_24,0.0
42445,18_24,0.0
31518,35_44,0.0
79921,45_54,1.0
41546,65_inf,1.0
55371,35_44,0.0
46565,18_24,0.0
42389,18_24,0.0
107434,18_24,1.0
92080,55_64,1.0
124647,25_34,1.0
47651,18_24,0.0
90490,25_34,0.0
153236,25_34,0.0
5807,65_inf,1.0
75313,55_64,0.0
41430,18_24,0.0
138909,18_24,0.0
17364,18_24,0.0
15527,25_34,0.0
148155,55_64,1.0
101400,25_34,1.0
117954,18_24,1.0
94382,18_24,0.0
33215,55_64,1.0
86832,35_44,1.0
76381,25_34,1.0
23088,35_44,0.0
84135,35_44,0.0
36089,18_24,0.0
97399,18_24,0.0
56507,55_64,0.0
68603,18_24,0.0
135854,18_24,1.0
158613,25_34,0.0
82565,45_54,0.0
39210,35_44,0.0
144809,65_inf,1.0
145059,55_64,1.0
80685,35_44,1.0
75041,55_64,0.0
101776,25_34,0.0
148504,25_34,1.0
2688,35_44,0.0
50775,35_44,0.0
106787,45_54,0.0
111817,65_inf,0.0
95363,18_24,0.0
92621,55_64,1.0
108076,18_24,0.0
158621,25_34,0.0
105194,45_54,1.0
119851,45_54,0.0
110437,25_34,0.0
51132,45_54,0.0
142822,25_34,0.0
103272,18_24,1.0
96520,35_44,0.0
8128,18_24,1.0
88905,65_inf,0.0
80759,18_24,0.0
143927,35_44,0.0
90492,25_34,1.0
71913,25_34,1.0
146347,55_64,0.0
84158,35_44,0.0
53919,18_24,0.0
105622,65_inf,0.0
83155,45_54,0.0
40520,65_inf,0.0
10988,35_44,0.0
118098,18_24,0.0
5374,55_64,0.0
88719,25_34,1.0
127132,18_24,0.0
22878,18_24,0.0
57805,25_34,0.0
125889,65_inf,1.0
121921,18_24,0.0
117523,18_24,0.0
104817,35_44,0.0
1310,35_44,1.0
80236,18_24,0.0
62094,18_24,1.0
134613,18_24,0.0
123232,35_44,0.0
125361,25_34,0.0
98200,25_34,0.0
20104,25_34,1.0
73982,25_34,1.0
46849,35_44,0.0
26777,55_64,0.0
99886,18_24,0.0
983,45_54,0.0
68031,18_24,1.0
75552,35_44,0.0
98576,18_24,1.0
71004,25_34,1.0
84094,25_34,0.0
65948,45_54,1.0
128146,65_inf,1.0
62938,25_34,1.0
152108,35_44,0.0
4275,18_24,1.0
91427,25_34,0.0
151747,65_inf,0.0
126359,55_64,1.0
91697,35_44,1.0
158887,25_34,0.0
156493,18_24,1.0
15926,25_34,0.0
1608,18_24,0.0
127907,18_24,0.0
80582,25_34,0.0
12441,35_44,1.0
41281,25_34,1.0
123543,35_44,1.0
139744,18_24,0.0
17557,25_34,1.0
150978,35_44,1.0
41573,25_34,1.0
115670,18_24,1.0
52310,35_44,0.0
143447,25_34,0.0
74888,25_34,1.0
24017,55_64,0.0
32449,18_24,1.0
84833,35_44,1.0
70195,18_24,1.0
127523,18_24,0.0
55095,25_34,0.0
65562,18_24,1.0
115894,65_inf,0.0
29069,18_24,0.0
7358,18_24,0.0
52892,18_24,0.0
124150,18_24,0.0
28892,25_34,0.0
74112,18_24,1.0
48657,25_34,0.0
128759,18_24,0.0
106401,35_44,0.0
28267,18_24,0.0
35877,18_24,0.0
99205,18_24,0.0
46151,35_44,0.0
153882,18_24,0.0
2478,18_24,1.0
12673,55_64,0.0
97459,25_34,0.0
151068,45_54,1.0
27305,65_inf,0.0
116862,18_24,0.0
84869,18_24,0.0
135054,65_inf,1.0
129224,35_44,0.0
132354,55_64,0.0
3829,25_34,0.0
58924,18_24,1.0
39126,18_24,0.0
39670,25_34,1.0
117441,25_34,0.0
29628,35_44,1.0
76149,25_34,0.0
112477,18_24,0.0
115753,35_44,1.0
32547,25_34,0.0
11090,18_24,1.0
143131,25_34,0.0
20425,55_64,1.0
60329,18_24,1.0
41263,18_24,1.0
89305,18_24,1.0
34279,25_34,0.0
104464,18_24,0.0
23644,45_54,0.0
66225,18_24,0.0
44580,18_24,0.0
71519,18_24,0.0
1994,45_54,1.0
93071,18_24,0.0
71705,45_54,1.0
80105,35_44,0.0
9799,18_24,1.0
4072,25_34,0.0
63698,55_64,0.0
108011,18_24,0.0
123253,65_inf,0.0
17409,18_24,0.0
120796,25_34,0.0
57546,25_34,1.0
38466,18_24,1.0
152181,45_54,1.0
94685,18_24,1.0
72196,45_54,0.0
97528,55_64,0.0
157904,18_24,0.0
99145,25_34,0.0
135298,18_24,0.0
100271,45_54,0.0
53267,18_24,0.0
67005,18_24,0.0
72337,65_inf,1.0
69852,45_54,0.0
106451,25_34,0.0
53977,55_64,1.0
146499,55_64,1.0
158488,18_24,0.0
9522,25_34,0.0
22231,18_24,0.0
38195,35_44,1.0
50222,65_inf,0.0
155651,18_24,0.0
91032,18_24,1.0
109818,25_34,0.0
86117,18_24,0.0
56870,18_24,1.0
67755,18_24,0.0
122940,35_44,0.0
48372,18_24,1.0
11421,35_44,0.0
99215,18_24,0.0
66491,18_24,0.0
7466,45_54,0.0
126973,35_44,0.0
85772,18_24,0.0
77061,18_24,0.0
6916,45_54,0.0
29003,55_64,1.0
30951,25_34,0.0
153104,18_24,0.0
74870,18_24,0.0
24689,18_24,1.0
4044,25_34,0.0
19922,65_inf,1.0
16282,35_44,1.0
157428,18_24,0.0
32252,25_34,0.0
29129,18_24,0.0
101794,18_24,0.0
8541,45_54,0.0
155273,35_44,1.0
100433,18_24,0.0
79734,65_inf,0.0
51661,18_24,0.0
38991,45_54,0.0
46190,25_34,1.0
74096,25_34,0.0
113260,18_24,0.0
95796,25_34,0.0
102883,18_24,0.0
64816,35_44,0.0
133002,35_44,0.0
90897,55_64,1.0
141524,25_34,0.0
63477,18_24,0.0
140744,25_34,1.0
1631,25_34,0.0
14406,18_24,1.0
42834,25_34,0.0
143551,18_24,1.0
94395,18_24,0.0
114313,35_44,0.0
64416,18_24,1.0
85753,25_34,0.0
111491,18_24,0.0
2501,65_inf,1.0
5317,65_inf,1.0
23192,65_inf,0.0
375,18_24,0.0
40122,45_54,0.0
128279,25_34,0.0
68569,18_24,1.0
126798,45_54,0.0
69270,55_64,0.0
13598,18_24,0.0
81032,55_64,1.0
3568,18_24,1.0
34983,18_24,0.0
12709,55_64,0.0
66367,55_64,0.0
156162,35_44,0.0
15246,65_inf,0.0
141263,18_24,0.0
39246,35_44,1.0
78346,55_64,0.0
106256,25_34,0.0
68288,25_34,1.0
21071,18_24,0.0
145902,25_34,0.0
54391,55_64,0.0
95740,18_24,1.0
68066,25_34,0.0
38632,55_64,0.0
40176,35_44,1.0
109265,18_24,1.0
22470,18_24,0.0
135905,35_44,0.0
69008,35_44,0.0
110381,18_24,0.0
39520,18_24,1.0
32976,18_24,0.0
48771,45_54,0.0
146426,55_64,0.0
123415,65_inf,0.0
108230,18_24,0.0
95847,35_44,0.0
140852,18_24,0.0
32058,18_24,0.0
97809,18_24,0.0
38919,35_44,0.0
71949,18_24,0.0
80178,18_24,1.0
3941,45_54,0.0
31823,35_44,1.0
147611,18_24,0.0
150683,18_24,0.0
83564,18_24,1.0
97445,35_44,1.0
68961,18_24,0.0
75609,18_24,0.0
90111,18_24,0.0
136711,25_34,0.0
159353,18_24,1.0
79036,25_34,1.0
21627,45_54,1.0
103327,65_inf,0.0
146878,35_44,0.0
29606,35_44,0.0
2059,25_34,0.0
129985,18_24,0.0
62266,25_34,0.0
105958,18_24,1.0
22067,25_34,0.0
89654,18_24,0.0
37237,25_34,0.0
4159,25_34,0.0
30862,18_24,1.0
144771,25_34,0.0
52718,55_64,0.0
85518,18_24,0.0
16187,18_24,0.0
34527,25_34,1.0
45012,18_24,0.0
130957,25_34,0.0
62744,18_24,0.0
148679,18_24,0.0
74226,18_24,0.0
40506,18_24,0.0
103885,18_24,1.0
61607,45_54,1.0
18762,18_24,0.0
28654,18_24,0.0
128805,45_54,1.0
9817,35_44,0.0
78883,18_24,0.0
106687,18_24,0.0
88268,65_inf,0.0
92337,18_24,0.0
7057,25_34,0.0
38099,18_24,0.0
143965,65_inf,0.0
27119,18_24,0.0
90880,35_44,1.0
83040,35_44,0.0
77705,35_44,0.0
429,55_64,0.0
73240,25_34,1.0
23458,25_34,1.0
136712,55_64,1.0
156862,35_44,1.0
50392,45_54,0.0
129620,18_24,0.0
35919,35_44,1.0
117349,35_44,0.0
52474,18_24,0.0
115216,65_inf,0.0
78740,18_24,0.0
83651,45_54,0.0
53321,55_64,0.0
68111,25_34,1.0
44587,25_34,0.0
149469,18_24,0.0
100546,25_34,0.0
153915,45_54,0.0
22574,18_24,1.0
118225,18_24,0.0
83136,25_34,0.0
31789,18_24,1.0
136324,35_44,0.0
1197,18_24,1.0
20278,18_24,0.0
50768,18_24,0.0
143285,25_34,1.0
88495,18_24,0.0
104842,18_24,0.0
32688,25_34,1.0
69465,35_44,0.0
60846,18_24,0.0
148849,18_24,0.0
29586,18_24,0.0
141970,25_34,1.0
103308,25_34,1.0
51339,18_24,0.0
41145,65_inf,1.0
120522,25_34,0.0
74206,18_24,0.0
129630,18_24,1.0
16701,55_64,1.0
69277,35_44,0.0
57920,25_34,0.0
23187,55_64,1.0
48385,18_24,0.0
148294,18_24,1.0
15934,18_24,0.0
55881,18_24,0.0
51289,25_34,1.0
90300,35_44,1.0
60641,18_24,0.0
156779,18_24,1.0
37784,18_24,1.0
140757,45_54,0.0
138917,35_44,0.0
43551,55_64,0.0
157931,25_34,0.0
86781,25_34,0.0
74209,35_44,1.0
80713,25_34,0.0
84136,18_24,1.0
53071,55_64,0.0
41730,18_24,0.0
38339,45_54,0.0
54898,18_24,0.0
45652,45_54,0.0
148751,65_inf,0.0
103338,18_24,1.0
27347,25_34,1.0
121748,18_24,0.0
104800,18_24,0.0
13389,55_64,0.0
3819,65_inf,0.0
64352,18_24,0.0
138636,35_44,1.0
27704,65_inf,0.0
55099,65_inf,1.0
78144,45_54,0.0
114443,25_34,0.0
126028,65_inf,0.0
43518,25_34,0.0
78331,18_24,1.0
110021,35_44,0.0
148921,18_24,0.0
39080,65_inf,0.0
54409,25_34,0.0
40724,18_24,0.0
28336,55_64,0.0
146134,35_44,0.0
42397,18_24,0.0
61240,25_34,1.0
63670,18_24,0.0
25314,65_inf,1.0
35857,18_24,1.0
45125,25_34,0.0
32146,18_24,1.0
108117,65_inf,0.0
79970,35_44,0.0
56509,25_34,0.0
110297,65_inf,0.0
82723,25_34,1.0
80975,18_24,1.0
147696,18_24,0.0
119597,45_54,0.0
132385,65_inf,1.0
1415,18_24,1.0
23705,35_44,0.0
59854,45_54,0.0
56619,18_24,1.0
138899,55_64,0.0
147059,65_inf,0.0
45563,25_34,0.0
59774,18_24,1.0
32241,25_34,0.0
142083,35_44,0.0
74296,45_54,1.0
55194,18_24,0.0
133873,18_24,0.0
109135,25_34,0.0
76106,18_24,0.0
107728,18_24,1.0
133559,18_24,1.0
147309,25_34,0.0
25809,18_24,0.0
139171,25_34,0.0
73430,18_24,0.0
4953,45_54,0.0
140833,35_44,0.0
14409,65_inf,1.0
82720,18_24,0.0
25279,18_24,1.0
114683,35_44,0.0
31492,45_54,0.0
21366,18_24,1.0
90198,18_24,1.0
126423,18_24,0.0
82554,18_24,0.0
145119,55_64,0.0
12767,18_24,0.0
136299,18_24,0.0
126306,35_44,1.0
78974,55_64,0.0
118539,55_64,0.0
2085,25_34,1.0
148541,18_24,0.0
138304,25_34,0.0
134545,35_44,0.0
45629,25_34,0.0
43741,35_44,0.0
38360,18_24,1.0
109474,35_44,0.0
53227,18_24,0.0
99045,18_24,0.0
113435,55_64,0.0
1480,25_34,0.0
84855,45_54,0.0
20131,18_24,1.0
150490,45_54,0.0
134467,55_64,0.0
114753,18_24,0.0
20607,25_34,1.0
76793,45_54,0.0
154313,18_24,0.0
67577,18_24,0.0
29843,65_inf,1.0
156840,25_34,0.0
17103,18_24,0.0
24738,25_34,0.0
54163,45_54,0.0
46369,45_54,1.0
103495,18_24,0.0
66955,55_64,1.0
141175,35_44,1.0
109411,45_54,1.0
30737,25_34,1.0
100485,25_34,0.0
1142,55_64,0.0
48051,18_24,1.0
63394,55_64,0.0
6762,45_54,1.0
51595,18_24,1.0
33634,45_54,0.0
10506,18_24,0.0
133778,18_24,1.0
118074,18_24,1.0
103501,18_24,1.0
17225,35_44,1.0
111249,65_inf,0.0
27375,45_54,0.0
138283,25_34,1.0
125950,35_44,1.0
82598,18_24,0.0
125572,25_34,0.0
157293,25_34,1.0
62326,55_64,0.0
153424,35_44,0.0
78176,35_44,0.0
19937,18_24,1.0
31440,18_24,0.0
66130,18_24,0.0
91311,18_24,0.0
31453,55_64,0.0
77540,55_64,0.0
67915,45_54,0.0
110669,25_34,0.0
77767,18_24,1.0
135537,55_64,0.0
92770,45_54,1.0
156288,25_34,0.0
147063,25_34,0.0
61763,18_24,0.0
132293,65_inf,1.0
22521,25_34,0.0
56299,25_34,1.0
50822,55_64,0.0
20921,18_24,1.0
58664,25_34,0.0
125688,18_24,1.0
102712,65_inf,1.0
151871,18_24,1.0
63691,18_24,0.0
31283,25_34,0.0
81493,45_54,1.0
16769,18_24,0.0
41744,65_inf,1.0
55248,18_24,0.0
123026,45_54,1.0
125927,45_54,0.0
65532,65_inf,1.0
147442,18_24,0.0
115420,18_24,0.0
81260,18_24,0.0
71594,18_24,0.0
213,45_54,0.0
1511,18_24,0.0
92497,55_64,0.0
134461,25_34,0.0
99117,35_44,0.0
37418,55_64,0.0
41883,25_34,1.0
65019,18_24,0.0
30859,25_34,0.0
154599,25_34,0.0
143584,18_24,0.0
65186,25_34,0.0
150185,55_64,0.0
30400,25_34,0.0
55579,18_24,0.0
125337,55_64,1.0
2407,55_64,1.0
39112,25_34,0.0
72084,45_54,0.0
8165,55_64,0.0
102554,35_44,0.0
103050,65_inf,0.0
69036,18_24,0.0
17427,35_44,0.0
81252,35_44,0.0
91395,18_24,0.0
12298,25_34,0.0
5495,25_34,0.0
51004,25_34,0.0
7339,18_24,1.0
67385,65_inf,0.0
92677,25_34,1.0
65034,18_24,0.0
113237,18_24,1.0
62396,45_54,0.0
20492,55_64,1.0
102162,25_34,0.0
135685,25_34,0.0
139759,55_64,1.0
5719,18_24,0.0
88076,18_24,0.0
12875,18_24,1.0
120889,18_24,1.0
71129,55_64,0.0
31404,35_44,0.0
144224,55_64,0.0
3832,45_54,0.0
10323,55_64,1.0
36833,65_inf,0.0
36043,25_34,0.0
21772,25_34,0.0
6892,25_34,1.0
14314,25_34,1.0
73071,25_34,1.0
100493,25_34,1.0
99878,25_34,0.0
153042,65_inf,1.0
141268,18_24,0.0
73659,25_34,1.0
111653,18_24,0.0
143657,45_54,0.0
33251,55_64,0.0
108540,18_24,1.0
77646,55_64,1.0
6777,45_54,0.0
19876,45_54,0.0
89230,18_24,0.0
47285,25_34,0.0
139276,18_24,0.0
150172,18_24,0.0
13149,18_24,0.0
19086,35_44,1.0
102265,18_24,1.0
105254,18_24,0.0
83368,18_24,0.0
35047,18_24,0.0
59507,18_24,1.0
120583,35_44,0.0
40537,25_34,0.0
70272,18_24,0.0
86213,25_34,0.0
41857,18_24,0.0
142459,45_54,0.0
59615,45_54,1.0
81911,65_inf,0.0
44134,18_24,0.0
37970,18_24,0.0
71344,18_24,1.0
98333,65_inf,1.0
56397,18_24,1.0
113772,65_inf,0.0
39054,25_34,0.0
141419,35_44,0.0
47135,18_24,0.0
98661,18_24,0.0
109741,55_64,1.0
91634,55_64,0.0
104129,45_54,0.0
131391,65_inf,1.0
111022,18_24,0.0
25852,55_64,1.0
4274,18_24,0.0
81792,35_44,0.0
77012,65_inf,0.0
41831,18_24,1.0
125772,25_34,1.0
35758,25_34,0.0
72667,18_24,0.0
25300,35_44,0.0
142784,25_34,0.0
87994,55_64,0.0
100052,18_24,0.0
67079,55_64,0.0
115736,55_64,0.0
11240,18_24,0.0
130629,35_44,0.0
82580,18_24,0.0
84153,55_64,1.0
28973,18_24,0.0
117024,45_54,0.0
144198,18_24,0.0
59252,18_24,0.0
78692,35_44,1.0
13936,25_34,0.0
135480,18_24,0.0
109746,55_64,0.0
119333,18_24,0.0
22689,35_44,0.0
65925,35_44,0.0
107394,55_64,1.0
24853,35_44,0.0
93405,35_44,0.0
94021,18_24,1.0
157516,45_54,0.0
152536,45_54,0.0
40190,18_24,0.0
87062,18_24,0.0
136696,25_34,0.0
25493,35_44,0.0
133801,18_24,0.0
56447,35_44,0.0
129930,65_inf,0.0
47743,25_34,1.0
9152,18_24,0.0
26494,18_24,0.0
66243,18_24,0.0
1394,55_64,0.0
83835,25_34,0.0
57350,18_24,1.0
136058,25_34,1.0
45740,45_54,0.0
93194,55_64,1.0
98234,65_inf,0.0
120019,18_24,0.0
102142,25_34,1.0
153214,18_24,1.0
105148,18_24,0.0
17312,55_64,0.0
6810,18_24,0.0
35703,25_34,1.0
39182,18_24,0.0
158338,18_24,1.0
114630,65_inf,1.0
118481,35_44,1.0
51225,18_24,0.0
41908,25_34,0.0
150361,18_24,0.0
90971,18_24,1.0
53256,18_24,1.0
135115,25_34,1.0
83213,18_24,1.0
149343,18_24,0.0
135178,25_34,0.0
99341,25_34,0.0
97860,18_24,0.0
125147,35_44,1.0
107098,25_34,1.0
159060,35_44,1.0
40212,18_24,0.0
155995,18_24,0.0
104783,18_24,1.0
113291,35_44,0.0
16437,45_54,1.0
53608,18_24,1.0
79572,55_64,1.0
41488,35_44,1.0
25802,55_64,1.0
119059,55_64,1.0
119570,18_24,0.0
69153,65_inf,0.0
132804,65_inf,0.0
77132,18_24,1.0
95777,55_64,0.0
132055,25_34,0.0
25288,25_34,0.0
56821,25_34,0.0
60543,55_64,0.0
110832,18_24,0.0
126499,18_24,0.0
10948,18_24,1.0
72092,18_24,1.0
27583,18_24,1.0
94336,65_inf,0.0
41183,45_54,0.0
29814,25_34,0.0
139275,18_24,0.0
44871,25_34,0.0
52241,18_24,0.0
96311,18_24,1.0
127670,45_54,1.0
107277,55_64,0.0
109995,25_34,0.0
12612,55_64,1.0
88233,25_34,0.0
48724,25_34,0.0
99774,55_64,0.0
123398,25_34,0.0
93704,18_24,0.0
97332,25_34,0.0
22854,25_34,1.0
63867,55_64,0.0
151866,18_24,0.0
140814,18_24,1.0
120163,65_inf,0.0
3665,55_64,0.0
79076,25_34,0.0
130064,35_44,0.0
132479,25_34,0.0
556,25_34,0.0
101928,18_24,0.0
37369,45_54,0.0
155771,55_64,0.0
104567,18_24,0.0
45821,18_24,0.0
88707,25_34,1.0
96371,18_24,0.0
24532,18_24,0.0
41136,55_64,0.0
4161,25_34,0.0
109272,25_34,0.0
111928,18_24,1.0
28162,18_24,1.0
118475,25_34,0.0
71201,25_34,0.0
98073,35_44,1.0
66035,18_24,1.0
33548,55_64,1.0
60146,25_34,0.0
134796,18_24,0.0
80342,18_24,1.0
115503,18_24,1.0
12358,18_24,1.0
76051,35_44,1.0
128241,55_64,0.0
76413,18_24,0.0
139858,35_44,0.0
47190,65_inf,0.0
131301,18_24,1.0
89144,25_34,0.0
84322,45_54,0.0
13585,18_24,0.0
34325,18_24,1.0
56586,25_34,0.0
9587,18_24,1.0
118053,25_34,1.0
85356,45_54,0.0
79765,25_34,0.0
71019,18_24,0.0
798,55_64,0.0
114218,18_24,0.0
143986,25_34,0.0
131277,18_24,0.0
119455,25_34,1.0
70407,18_24,0.0
47678,35_44,0.0
67229,45_54,0.0
60367,55_64,0.0
139943,45_54,0.0
32821,45_54,0.0
86612,18_24,0.0
111335,18_24,0.0
25561,18_24,0.0
57755,18_24,1.0
148463,18_24,1.0
82079,18_24,0.0
20243,25_34,1.0
76716,25_34,1.0
147756,18_24,1.0
99307,18_24,0.0
6633,25_34,0.0
130927,18_24,1.0
70135,55_64,0.0
77366,35_44,0.0
10274,35_44,0.0
100582,18_24,1.0
40331,18_24,0.0
103848,25_34,0.0
40258,35_44,0.0
13702,65_inf,0.0
104079,18_24,0.0
103438,18_24,1.0
92259,18_24,0.0
12343,25_34,1.0
134947,55_64,0.0
35351,55_64,0.0
129038,35_44,0.0
146297,55_64,0.0
115925,25_34,0.0
62222,35_44,0.0
68905,18_24,0.0
32084,18_24,0.0
118311,65_inf,0.0
138731,25_34,0.0
142284,35_44,0.0
149289,18_24,0.0
33121,18_24,0.0
147027,18_24,0.0
69392,18_24,1.0
120531,35_44,0.0
84567,18_24,0.0
111717,25_34,0.0
10241,35_44,0.0
7099,18_24,0.0
138890,45_54,0.0
19320,65_inf,0.0
105006,65_inf,0.0
148669,45_54,1.0
63712,65_inf,1.0
99443,18_24,0.0
8340,35_44,1.0
31298,35_44,0.0
139548,55_64,0.0
51256,18_24,0.0
120409,18_24,0.0
65189,18_24,0.0
42466,18_24,0.0
101246,18_24,0.0
25758,45_54,1.0
126932,18_24,0.0
47500,45_54,1.0
79176,45_54,1.0
8395,55_64,0.0
96667,65_inf,0.0
92235,18_24,0.0
150138,55_64,0.0
120348,18_24,1.0
76410,45_54,0.0
68701,25_34,0.0
13618,55_64,1.0
140451,25_34,0.0
144869,45_54,0.0
68163,65_inf,0.0
74063,18_24,1.0
31880,65_inf,1.0
10852,25_34,1.0
18274,25_34,0.0
117734,18_24,0.0
6984,18_24,0.0
94094,25_34,0.0
109410,35_44,0.0
91341,45_54,1.0
105399,18_24,0.0
85873,55_64,1.0
82966,18_24,0.0
93408,25_34,1.0
84325,18_24,0.0
157156,18_24,0.0
93784,25_34,1.0
59876,18_24,1.0
83163,18_24,0.0
23037,35_44,0.0
107521,55_64,0.0
137406,65_inf,0.0
92851,55_64,1.0
35924,35_44,0.0
83841,55_64,0.0
76649,25_34,1.0
75797,35_44,1.0
73818,25_34,0.0
36720,45_54,0.0
144449,45_54,0.0
79146,45_54,0.0
60266,25_34,0.0
76374,25_34,1.0
116891,25_34,0.0
103620,65_inf,0.0
46665,18_24,0.0
103233,45_54,0.0
118060,35_44,0.0
61095,65_inf,1.0
20511,35_44,0.0
32928,35_44,1.0
39904,25_34,0.0
106514,18_24,0.0
78428,25_34,0.0
76284,18_24,0.0
124108,18_24,0.0
41158,18_24,1.0
103899,18_24,1.0
145759,55_64,1.0
21194,25_34,0.0
57794,18_24,0.0
94881,18_24,0.0
137467,18_24,1.0
57771,18_24,0.0
37500,25_34,0.0
29043,25_34,0.0
23826,25_34,1.0
7896,18_24,0.0
92540,18_24,0.0
64021,18_24,1.0
11402,65_inf,1.0
7906,18_24,1.0
119649,35_44,0.0
33026,35_44,0.0
106959,25_34,1.0
32479,35_44,1.0
25251,18_24,0.0
24576,25_34,1.0
29605,18_24,0.0
48036,35_44,0.0
48769,18_24,0.0
108482,18_24,0.0
65093,35_44,0.0
37012,18_24,1.0
30879,25_34,0.0
140307,45_54,0.0
155826,55_64,0.0
35087,18_24,0.0
108554,25_34,0.0
78822,18_24,0.0
10176,55_64,1.0
33247,45_54,0.0
90527,65_inf,1.0
47502,18_24,0.0
9711,18_24,0.0
135024,18_24,1.0
149029,18_24,0.0
156920,35_44,0.0
24523,18_24,1.0
2544,55_64,1.0
40658,35_44,0.0
114050,45_54,0.0
63003,18_24,0.0
79264,18_24,1.0
35200,45_54,1.0
158896,65_inf,1.0
14180,25_34,0.0
40028,18_24,0.0
16865,45_54,1.0
108762,18_24,0.0
99409,35_44,0.0
96624,65_inf,1.0
34503,25_34,0.0
124417,25_34,0.0
15964,18_24,0.0
58800,45_54,1.0
15038,25_34,0.0
109452,18_24,0.0
4068,35_44,0.0
31758,18_24,0.0
137984,35_44,1.0
121386,18_24,0.0
141561,18_24,0.0
135940,18_24,0.0
3279,18_24,1.0
53658,18_24,1.0
41342,65_inf,0.0
64205,35_44,0.0
100182,18_24,0.0
14446,65_inf,0.0
26169,18_24,1.0
72544,45_54,1.0
90035,18_24,1.0
111082,25_34,0.0
34347,18_24,1.0
21267,18_24,1.0
112435,35_44,0.0
105431,55_64,0.0
75917,18_24,1.0
150825,25_34,0.0
108697,18_24,0.0
84167,25_34,0.0
5056,65_inf,0.0
94860,25_34,0.0
69980,18_24,0.0
110243,18_24,1.0
153648,55_64,0.0
1008,25_34,1.0
34327,35_44,1.0
140565,35_44,0.0
127888,45_54,1.0
36886,25_34,0.0
90484,25_34,0.0
32259,65_inf,1.0
61333,55_64,0.0
6217,65_inf,1.0
78055,25_34,1.0
100733,18_24,0.0
2758,45_54,1.0
108001,18_24,0.0
135094,25_34,0.0
31809,25_34,1.0
21383,55_64,0.0
107829,35_44,1.0
140534,45_54,0.0
147557,18_24,1.0
143631,35_44,0.0
32248,25_34,0.0
147630,55_64,0.0
9833,45_54,0.0
100072,18_24,0.0
13097,25_34,0.0
75590,45_54,0.0
69626,18_24,1.0
40783,45_54,1.0
98231,35_44,0.0
47763,55_64,0.0
112656,35_44,0.0
144806,18_24,0.0
1186,55_64,0.0
33189,25_34,0.0
28827,18_24,0.0
68134,25_34,0.0
95856,35_44,1.0
124413,18_24,0.0
141917,18_24,0.0
28439,35_44,0.0
155573,18_24,0.0
79042,45_54,0.0
31781,18_24,1.0
35930,25_34,0.0
141441,55_64,0.0
59532,55_64,1.0
121409,55_64,0.0
145432,25_34,0.0
92626,35_44,1.0
127542,25_34,0.0
40639,18_24,0.0
153334,18_24,0.0
38151,55_64,0.0
120075,45_54,1.0
83945,18_24,1.0
71104,35_44,0.0
6525,55_64,0.0
15440,55_64,0.0
33157,45_54,0.0
38399,18_24,0.0
32987,18_24,0.0
68337,18_24,1.0
63893,45_54,0.0
67555,65_inf,0.0
144146,18_24,1.0
125775,18_24,1.0
88533,25_34,0.0
428,25_34,0.0
54397,18_24,1.0
107775,25_34,0.0
132007,25_34,0.0
45253,25_34,0.0
38693,18_24,1.0
147425,18_24,0.0
67881,45_54,0.0
85649,65_inf,0.0
45704,35_44,0.0
64590,18_24,0.0
63349,25_34,1.0
74864,35_44,1.0
143334,25_34,0.0
82967,45_54,1.0
32485,18_24,1.0
34112,18_24,0.0
137488,35_44,0.0
43165,25_34,0.0
80865,25_34,0.0
80031,35_44,0.0
133678,65_inf,1.0
149143,25_34,0.0
154621,18_24,1.0
24066,18_24,1.0
96639,45_54,0.0
4256,25_34,0.0
150813,18_24,1.0
58349,25_34,1.0
134778,55_64,0.0
143064,18_24,1.0
76017,25_34,0.0
30843,18_24,1.0
82394,18_24,1.0
64661,45_54,1.0
45388,25_34,0.0
116361,45_54,0.0
141196,18_24,0.0
80020,18_24,1.0
125942,18_24,1.0
92651,55_64,0.0
64717,25_34,0.0
982,55_64,0.0
1778,45_54,1.0
124783,18_24,0.0
142699,55_64,0.0
28428,45_54,1.0
137515,65_inf,0.0
63213,35_44,1.0
9926,18_24,0.0
92554,55_64,0.0
26382,65_inf,1.0
53323,18_24,1.0
134326,18_24,0.0
111429,18_24,1.0
1979,18_24,0.0
116813,18_24,1.0
